epoch,train_loss,val_loss,val_macro_f1,val_accuracy,per_class_f1,lr
20,0.004315673700861029,0.3503759879677091,0.9395,0.9447,"{'cloudy': 0.9367, 'rainy': 0.9462, 'snowy': 0.9157, 'sunny': 0.9594}",1.8861392178879166e-05
21,0.012348698552798581,0.35478571530256886,0.9395,0.9447,"{'cloudy': 0.9367, 'rainy': 0.9462, 'snowy': 0.9157, 'sunny': 0.9594}",1.7911775641455386e-05
22,0.014145494413536948,0.35849828141363105,0.9429,0.9466,"{'cloudy': 0.9391, 'rainy': 0.9462, 'snowy': 0.9268, 'sunny': 0.9594}",1.695138752854943e-05
23,0.007672938946131113,0.36329127354110824,0.9429,0.9466,"{'cloudy': 0.9391, 'rainy': 0.9462, 'snowy': 0.9268, 'sunny': 0.9594}",1.598451716661128e-05
24,0.005217192090443663,0.3684515982749872,0.9429,0.9466,"{'cloudy': 0.9391, 'rainy': 0.9462, 'snowy': 0.9268, 'sunny': 0.9594}",1.501548283338872e-05
25,0.005852916303115922,0.37380610526452074,0.9429,0.9466,"{'cloudy': 0.9391, 'rainy': 0.9462, 'snowy': 0.9268, 'sunny': 0.9594}",1.4048612471450574e-05
26,0.007395575326439497,0.3791284097751486,0.9417,0.9447,"{'cloudy': 0.9369, 'rainy': 0.9462, 'snowy': 0.9268, 'sunny': 0.9567}",1.3088224358544615e-05
27,0.005640339005637813,0.3853161902661668,0.9417,0.9447,"{'cloudy': 0.9369, 'rainy': 0.9462, 'snowy': 0.9268, 'sunny': 0.9567}",1.2138607821120844e-05
28,0.0025841653649065948,0.3908160454957397,0.9417,0.9447,"{'cloudy': 0.9369, 'rainy': 0.9462, 'snowy': 0.9268, 'sunny': 0.9567}",1.120400407715831e-05
29,0.00073993211058346,0.3961108212679392,0.9417,0.9447,"{'cloudy': 0.9369, 'rainy': 0.9462, 'snowy': 0.9268, 'sunny': 0.9567}",1.0288587293856064e-05
30,0.001769394941023878,0.40089830786018865,0.9417,0.9447,"{'cloudy': 0.9369, 'rainy': 0.9462, 'snowy': 0.9268, 'sunny': 0.9567}",9.396445944789147e-06
31,0.0049118132305306355,0.40501166049944004,0.942,0.9447,"{'cloudy': 0.9369, 'rainy': 0.9362, 'snowy': 0.9383, 'sunny': 0.9567}",8.531564549793087e-06
32,0.00023958907538169138,0.4104860526131233,0.942,0.9447,"{'cloudy': 0.9369, 'rainy': 0.9362, 'snowy': 0.9383, 'sunny': 0.9567}",7.697805879131098e-06
33,0.0011281698841500926,0.41641010259627365,0.9444,0.9486,"{'cloudy': 0.9414, 'rainy': 0.9362, 'snowy': 0.9383, 'sunny': 0.9618}",6.89889370142435e-06
