epoch,train_loss,val_loss,val_macro_f1,val_accuracy,per_class_f1,lr
28,0.0002719297650314513,0.41185117665755994,0.9339,0.9378,"{'cloudy': 0.9352, 'rainy': 0.9147, 'snowy': 0.9402, 'sunny': 0.9453}",3.5834358746161124e-05
29,0.00139223589074044,0.4267837079879037,0.9355,0.9405,"{'cloudy': 0.9384, 'rainy': 0.9147, 'snowy': 0.9402, 'sunny': 0.9489}",3.270931524454311e-05
30,0.002101419333900724,0.44312727438961513,0.9289,0.9378,"{'cloudy': 0.9369, 'rainy': 0.8976, 'snowy': 0.9322, 'sunny': 0.9489}",2.9663729259797427e-05
31,0.010070154070854187,0.45527608260405455,0.9355,0.9405,"{'cloudy': 0.9384, 'rainy': 0.9147, 'snowy': 0.9402, 'sunny': 0.9489}",2.6711203118259156e-05
32,5.2369173083986555e-05,0.4638184949618803,0.938,0.9419,"{'cloudy': 0.9399, 'rainy': 0.9231, 'snowy': 0.9402, 'sunny': 0.9489}",2.3864923518413056e-05
33,0.00012387438189415706,0.47425659855007907,0.938,0.9419,"{'cloudy': 0.9399, 'rainy': 0.9231, 'snowy': 0.9402, 'sunny': 0.9489}",2.113760263589692e-05
34,0.00024019962265377952,0.4860803919289676,0.9339,0.9405,"{'cloudy': 0.9399, 'rainy': 0.9147, 'snowy': 0.9322, 'sunny': 0.9489}",1.854142134783928e-05
35,0.0002986636899766468,0.4967013880052562,0.9339,0.9405,"{'cloudy': 0.9399, 'rainy': 0.9147, 'snowy': 0.9322, 'sunny': 0.9489}",1.6087974830105205e-05
36,0.0013869925978637876,0.5041757711983454,0.9339,0.9405,"{'cloudy': 0.9399, 'rainy': 0.9147, 'snowy': 0.9322, 'sunny': 0.9489}",1.3788220770426098e-05
37,0.0001516759395599365,0.5113144330923071,0.9364,0.9419,"{'cloudy': 0.9414, 'rainy': 0.9231, 'snowy': 0.9322, 'sunny': 0.9489}",1.165243042870628e-05
38,0.0013627624937466213,0.5196498788550251,0.9318,0.9391,"{'cloudy': 0.9397, 'rainy': 0.916, 'snowy': 0.9244, 'sunny': 0.947}",9.690142763082875e-06
39,0.00010241082026844933,0.5304990442055221,0.9318,0.9391,"{'cloudy': 0.9397, 'rainy': 0.916, 'snowy': 0.9244, 'sunny': 0.947}",7.91012182662311e-06
40,3.0350578682763237e-05,0.5414462253552166,0.9309,0.9378,"{'cloudy': 0.938, 'rainy': 0.916, 'snowy': 0.9244, 'sunny': 0.9453}",6.320317624935883e-06
41,0.002596775477840787,0.5514159630548017,0.932,0.9391,"{'cloudy': 0.9393, 'rainy': 0.916, 'snowy': 0.9256, 'sunny': 0.9472}",4.92783060951678e-06
42,0.00010916448774791899,0.5618011048240334,0.9329,0.9405,"{'cloudy': 0.9408, 'rainy': 0.916, 'snowy': 0.9256, 'sunny': 0.949}",3.738879965408014e-06
